special_token_size	2
token_size	10506
singleton_size	0
singleton_max_count	1
3442	assumed	15
3443	disapproval	15
3444	violators	15
3445	labeled	15
3446	faithful	15
3447	deliver	15
3448	badly	15
3449	meaningful	15
3450	spite	15
3451	whites	15
3452	assessing	15
3453	insistence	15
3454	inaugural	15
3455	marred	15
3456	jonathan	15
3457	denouncing	15
3458	scrutiny	15
3459	ncube	15
3460	defiant	15
3461	aggravated	15
3462	allied	15
3463	personally	15
3464	saom	15
3465	motsuenyane	15
3466	suspicion	15
3467	disagreed	15
3468	aligned	15
3469	located	15
3470	kilometres	15
3471	overtures	15
3472	territorial	15
3473	objects	15
3474	prof	15
3475	denies	15
3476	unlike	15
3477	engaged	15
3478	doctor	15
3479	mongolia	15
3480	itar	15
3481	tass	15
3482	uss	15
3483	reflecting	15
3484	ming	15
3485	colony	15
3486	yasser	15
3487	severely	15
3488	maximum	15
3489	restraint	15
3490	block	15
3491	headquarters	15
3492	quotas	15
3493	observation	15
3494	civilian	15
3495	assault	15
3496	frame	15
3497	kofi	15
3498	javier	15
3499	solana	15
3500	josep	15
3501	pique	15
3502	renew	15
3503	khattab	15
3504	requests	15
3505	planet	15
3506	tolerate	15
3507	superpower	15
3508	criticisms	15
3509	governance	15
3510	famous	15
3511	arguments	15
3512	vice-president	15
3513	diosdado	15
3514	unclear	15
3515	worrying	15
3516	refugee	15
3517	approximately	15
3518	participating	15
3519	contained	15
3520	improvement	15
3521	hardest	15
3522	zaydan	15
3523	body	15
3524	existed	15
3525	reinstated	15
3526	beforehand	15
3527	angered	15
3528	dig	15
3529	turns	15
3530	disaster	15
3531	hell	15
3532	opcw	15
3533	thoroughly	15
3534	inclined	15
3535	wearing	15
3536	reply	15
3537	mohamad	15
3538	hall	15
3539	blanket	15
3540	ratifying	15
3541	covenant	15
3542	talib	15
3543	records	15
3544	retired	15
3545	allegiance	15
3546	prominent	15
3547	aims	15
3548	repressive	15
3549	blind	15
3550	violate	15
3551	focused	15
3552	corn	15
3553	repression	15
3554	turmoil	15
3555	reckless	15
3556	touched	15
3557	indifferent	15
3558	attempting	15
3559	gaining	15
3560	anti-missile	15
3561	pull	15
3562	hiv	15
3563	becomes	15
3564	co-operation	15
3565	goods	15
3566	pursue	15
3567	ballots	15
3568	primary	15
3569	suburb	15
3570	highfield	15
3571	unsure	15
3572	complained	15
3573	challenger	15
3574	dismisses	15
3575	cruel	15
3576	cages	15
3577	limbo	15
3578	handle	15
3579	buddha	15
3580	salvation	15
3581	disturbing	15
3582	assuming	15
3583	robbery	15
3584	ourselves	15
3585	townships	15
3586	administrative	15
3587	originally	15
3588	sharply	15
3589	bit	15
3590	waging	15
3591	restricted	15
3592	introduce	15
3593	fellow	15
3594	shortages	15
3595	smear	15
3596	rejects	15
3597	factually	15
3598	fails	15
3599	unacceptable	15
3600	grave	15
3601	possession	15
3602	weaponry	15
3603	copy	15
3604	discrediting	15
3605	contents	15
3606	link	15
3607	accordance	15
3608	conservative	15
3609	resisted	15
3610	combatants	15
3611	laid	15
3612	gathered	15
3613	tells	15
3614	yards	15
3615	via	15
3616	cried	15
3617	insisting	15
3618	soft	15
3619	unique	15
3620	abandoned	15
3621	col.	15
3622	terry	15
3623	fort	15
3624	gym	15
3625	photographs	15
3626	adds	15
3627	beaten	15
3628	fundamentally	15
3629	governing	15
3630	rig	15
3631	announces	15
3632	martial	15
3633	casting	15
3634	transporting	15
3635	boxes	15
3636	disenfranchise	15
3637	defends	15
3638	inch	15
3639	deprivation	15
3640	psychological	15
3641	code	15
3642	granted	15
3643	uphold	15
3644	domination	15
3645	oppose	15
3646	suicidal	15
3647	drop	15
3648	doubts	15
3649	reportedly	15
3650	sharp	15
3651	associates	15
3652	safeguard	15
3653	hidden	15
3654	pretend	15
3655	bed	15
3656	minds	15
3657	dress	15
3658	mildly	15
3659	writers	15
3660	civilians	15
3661	green	15
3662	flying	15
3663	san	15
3664	lt.	15
3665	protested	15
3666	fearing	15
3667	tight	15
3668	stands	15
3669	understandable	15
3670	culture	15
3671	clash	15
3672	normally	15
3673	perfectly	15
3674	typical	15
3675	dignity	15
3676	none	15
3677	closer	15
3678	guarding	15
3679	contain	15
3680	guys	15
3681	observe	15
3682	witnesses	15
3683	games	15
3684	hair	15
3685	pow	15
3686	miraflores	15
3687	lucas	15
3688	guy	15
3689	endorsement	15
3690	quiet	15
3691	celebrated	15
3692	removal	15
3693	culbertson	15
3694	arrangement	15
3695	tougher	15
3696	spare	15
3697	jan	15
3698	equally	15
3699	silent	15
3700	awaiting	15
3701	celebrating	15
3702	tears	15
3703	pundits	15
3704	writes	15
3705	required	15
3706	shed	15
3707	columnist	15
3708	content	15
3709	canadians	15
3710	praise	15
3711	manley	15
3712	sensible	15
3713	observing	15
3714	signals	15
3715	prevention	15
3716	suffer	15
3717	regulatory	15
3718	feared	15
3719	preservation	15
3720	emphasizing	15
3721	unavoidable	15
3722	conclusions	15
3723	sparked	15
3724	reconsider	15
3725	diminish	15
3726	ultimate	15
3727	declining	15
3728	empty	15
3729	baseless	15
3730	interesting	15
3731	withdrew	15
3732	extreme	15
3733	excellent	15
3734	industrialists	15
3735	harmful	15
3736	directly	15
3737	polluting	15
3738	asserted	15
3739	recognizes	15
3740	irresponsible	15
3741	concentrations	15
3742	pollutants	15
3743	examine	15
3744	realistic	15
3745	hopeful	15
3746	budyko	15
3747	gudkov	15
3748	expert	15
3749	umbrella	15
3750	owner	15
3751	helps	15
3752	forecasts	15
3753	larger	15
3754	square	15
3755	properly	15
3756	ingredients	15
3757	alternatives	15
3758	cites	15
3759	attached	15
3760	window	15
3761	lash	15
3762	capitalist	15
3763	bankers	15
3764	organised	15
3765	mention	15
3766	extensive	15
3767	seizing	15
3768	straits	15
3769	abide	15
3770	sensitive	15
3771	communiques	15
3772	maureen	15
3773	shadow	15
3774	vision	15
3775	consumer	15
3776	placement	15
3777	dedicated	15
3778	genuine	15
3779	julie	15
3780	indianapolis	15
3781	productive	15
3782	auction	15
3783	emotional	15
3784	enhanced	15
3785	improved	15
3786	matched	15
3787	andrew	15
3788	mayor	15
3789	oriented	15
3790	di	15
3791	nyt	15
3792	mood	15
3793	intensified	15
3794	neighborhoods	15
3795	williams	15
3796	external	15
3797	rudiments	15
3798	drawing	15
3799	ought	15
3800	cheney	15
3801	size	15
3802	afternoon	15
3803	richard	15
3804	chaired	15
3805	fine	15
3806	proceeds	15
3807	surrender	15
3808	deputies	15
3809	infinite	15
3810	pilot	15
3811	arguing	15
3812	pushing	15
3813	associate	15
3814	bible	15
3815	persians	15
3816	herod	15
3817	roman	15
3818	subjects	15
3819	jesus	15
3820	dilworth	15
3821	thea	15
3822	bakery	15
3823	carolina	15
3824	ten	15
3825	maid	15
3826	pop	15
3827	mom	15
3828	crying	15
3829	classroom	15
3830	anymore	15
3831	gone	15
3832	store	15
3833	ltd.	15
3834	montedison	15
3835	n.v.	15
3836	erbamont	15
3837	earthquake	15
3838	ackerman	15
3839	edelman	15
3840	lama	15
3841	equus	15
3842	n.j.	15
3843	provision	15
3844	waertsilae	15
3845	transition	15
3846	remaining	15
3847	convertible	15
3848	coates	15
3849	orkem	15
3850	st.	15
3851	fla.	15
3852	thermo	15
3853	electron	15
3854	touch	15
3855	acquisitions	15
3856	-lcb-	15
3857	-rcb-	15
3858	capable	15
3859	octel	15
3860	hewlett	15
3861	packard	15
3862	item	15
3863	reap	15
3864	accepting	15
3865	makers	15
3866	stocks	15
3867	machines	15
3868	regulators	15
3869	earn	15
3870	relative	15
3871	fierce	15
3872	volatile	15
3873	dissident	15
3874	apec	15
3875	ease	15
3876	sold	15
3877	mexican	15
3878	miller	15
3879	specialist	15
3880	favourable	15
3881	uzbek	15
3882	mentality	15
3883	peoples	15
3884	assassin	15
3885	fortified	15
3886	eliezer	15
3887	boss	15
3888	patriotic	15
3889	erupted	15
3890	criticised	15
3891	kharazi	15
3892	kyrgyz	15
3893	carries	15
3894	housing	15
3895	harassed	15
3896	seminar	15
3897	caruana	15
3898	chile	15
3899	bolivia	15
3900	harmonization	15
3901	parameters	15
3902	oas	15
3903	fmln	15
3904	applies	15
3905	arrive	15
3906	explosive	15
3907	toll	15
3908	anxious	15
3909	inclinations	15
3910	stepped	15
3911	coast	15
3912	trouble	15
3913	quit	15
3914	alleviate	15
3915	pesos	15
3916	devalue	15
3917	qatari	15
3918	legislation	15
3919	xirao	15
3920	nima	15
3921	nationalities	15
3922	uighur	15
3923	ma	15
3924	publications	15
3925	inconvenient	15
3926	score	15
3927	offense	15
3928	runs	15
3929	boy	15
3930	positively	15
3931	gotten	15
3932	baseball	15
3933	watches	15
3934	newark	15
3935	eddie	15
3936	defendants	15
3937	forfeiture	15
3938	sec	15
3939	suits	15
3940	animal	15
3941	massing	15
3942	mao	15
3943	tourism	15
3944	dissent	15
3945	vehicle	15
3946	rainbow	15
3947	warrior	15
3948	adequate	15
3949	strasbourg	15
3950	popularity	15
3951	christiansen	15
3952	blaming	15
3953	civic	15
3954	upset	15
3955	constant	15
3956	ponce	15
3957	cpr	15
3958	carreno	15
3959	unleashed	15
3960	article	15
3961	arzola	15
3962	sicily	15
3963	hneidi	15
3964	engineering	15
3965	lee	15
3966	oppression	15
3967	mudenge	15
3968	teachers	15
3969	tainted	15
3970	laundering	15
3971	entrepreneurs	15
3972	infection	15
3973	macroeconomics	15
3974	dire	15
3975	propaganda	15
3976	greatest	15
3977	emergency	15
3978	rio	15
3979	season	15
3980	cable	15
3981	flowers	15
3982	ottoman	15
3983	na	15
3984	foods	15
3985	divestiture	15
3986	margins	15
3987	bran	15
3988	mills	15
3989	westinghouse	15
3990	lego	15
3991	conformity	12
3992	staunch	12
3993	fulfilling	12
3994	federation	12
3995	resolute	12
3996	fruitful	12
3997	congratulations	12
3998	ouster	12
3999	topple	12
4000	resettlement	11
4001	deductible	11
4002	fever	10
4003	indications	10
4004	edition	10
4005	fate	10
4006	nouvel	10
4007	observateur	10
4008	annex	10
4009	missiles	10
4010	coastal	10
4011	bowed	10
4012	knees	10
4013	deter	10
4014	00st	10
4015	zaire	10
4016	corners	10
4017	laurent	10
4018	assassinated	10
4019	formula	10
4020	facilitation	10
4021	uganda	10
4022	insurgency	10
4023	precautionary	10
4024	benz	10
4025	iranians	10
4026	bse	10
4027	aug.	10
4028	diplomacy	10
4029	exchanged	10
4030	youths	10
4031	cape	10
4032	option	10
4033	violently	10
4034	challenged	10
4035	legality	10
4036	defeat	10
4037	merchant	10
4038	shipping	10
4039	immigration	10
4040	laborers	10
4041	counterparts	10
4042	stipulated	10
4043	ilo	10
4044	wage	10
4045	southwestern	10
4046	burundi	10
4047	shook	10
4048	aroused	10
4049	grief	10
4050	sorrow	10
4051	scenes	10
4052	villages	10
4053	deprived	10
4054	logic	10
4055	busy	10
4056	incursion	10
4057	demolished	10
4058	hatred	10
4059	warrant	10
4060	detailed	10
4061	southwest	10
4062	collaboration	10
4063	investigations	10
4064	integration	10
4065	lange	10
4066	ramsamy	10
4067	strongest	10
4068	ghastly	10
4069	barbaric	10
4070	siao	10
4071	setting	10
4072	solid	10
4073	rubbed	10
4074	length	10
4075	amounted	10
4076	exceeded	10
4077	validity	10
4078	succeed	10
4079	chechnia	10
4080	interpreted	10
4081	fail	10
4082	unconditionally	10
4083	concentrated	10
4084	twin	10
4085	nato	10
4086	appears	10
4087	admission	10
4088	wider	10
4089	farm	10
4090	ventures	10
4091	introduction	10
4092	anti-government	10
4093	amidst	10
4094	unrest	10
4095	sentiment	10
4096	cepd	10
4097	returns	10
4098	unnecessary	10
4099	everyday	10
4100	socialist	10
4101	representing	10
4102	madrid	10
4103	airport	10
4104	challenges	10
4105	require	10
4106	medium	10
4107	sized	10
4108	phased	10
4109	partial	10
4110	envisions	10
4111	milos	10
4112	dispatched	10
4113	kidnap	10
4114	syndicates	10
4115	relished	10
4116	conventional	10
4117	perverse	10
4118	redistribution	10
4119	somehow	10
4120	bells	10
4121	cancel	10
4122	reception	10
4123	lengthy	10
4124	hostages	10
4125	reinforced	10
4126	breakdown	10
4127	fueled	10
4128	sand	10
4129	portray	10
4130	lacson	10
4131	incapacity	10
4132	embassies	10
4133	advisories	10
4134	outbreak	10
4135	homework	10
4136	scandals	10
4137	unrealistic	10
4138	delegations	10
4139	approaches	10
4140	enjoyment	10
4141	hampering	10
4142	enshrined	10
4143	gap	10
4144	shen	10
4145	expediency	10
4146	ghg	10
4147	fossil	10
4148	floods	10
4149	droughts	10
4150	weather	10
4151	phenomena	10
4152	highest	10
4153	fend	10
4154	voluntarily	10
4155	kcci	10
4156	reductions	10
4157	lie	10
4158	u.s	10
4159	statistical	10
4160	prescribes	10
4161	obligatory	10
4162	damaged	10
4163	circle	10
4164	indirect	10
4165	ignore	10
4166	kuala	10
4167	lumpur	10
4168	bloody	10
4169	succeeding	10
4170	brunei	10
4171	walleyn	10
4172	interrogation	10
4173	damaging	10
4174	authenticity	10
4175	militias	10
4176	perpetrated	10
4177	phalange	10
4178	instructed	10
4179	investigating	10
4180	collignon	10
4181	hobeika	10
4182	militia	10
4183	perpetrators	10
4184	wise	10
4185	connected	10
4186	modernize	10
4187	resumption	10
4188	nazarbayev	10
4189	formed	10
4190	formerly	10
4191	delimitation	10
4192	gio	10
4193	chengchi	10
4194	globally	10
4195	explosion	10
4196	unknown	10
4197	wounds	10
4198	investigated	10
4199	pragmatism	10
4200	consistently	10
4201	revise	10
4202	carrot	10
4203	pose	10
4204	scrap	10
4205	abiding	10
4206	apologize	10
4207	apology	10
4208	coal	10
4209	consultations	10
4210	negotiation	10
4211	objected	10
4212	restrict	10
4213	troubles	10
4214	capability	10
4215	drew	10
4216	associations	10
4217	centuries	10
4218	provisions	10
4219	teachings	10
4220	pervez	10
4221	revive	10
4222	shop	10
4223	resist	10
4224	turks	10
4225	anatolia	10
4226	n`t	10
4227	forgot	10
4228	unilaterally	10
4229	messages	10
4230	manuel	10
4231	pj	10
4232	images	10
4233	legislators	10
4234	sounded	10
4235	senators	10
4236	genoino	10
4237	sao	10
4238	paulo	10
4239	threatens	10
4240	scenario	10
4241	maia	10
4242	heeded	10
4243	helena	10
4244	happens	10
4245	lacks	10
4246	peronism	10
4247	emergence	10
4248	depends	10
4249	elysee	10
4250	leak	10
4251	memphis	10
4252	hakansson	10
4253	reliable	10
4254	radiation	10
4255	acute	10
4256	merkel	10
4257	bavarian	10
4258	edmund	10
4259	willingness	10
4260	divisive	10
4261	crown	10
4262	guarded	10
4263	perimeter	10
4264	coincided	10
4265	resulted	10
4266	collapse	10
4267	restrictive	10
4268	ignoring	10
4269	debts	10
4270	wang	10
4271	soyuz	10
4272	rescue	10
4273	spaceship	10
4274	upgrading	10
4275	boosting	10
4276	upgraded	10
4277	manufacturers	10
4278	shipments	10
4279	snow	10
4280	deliberate	10
4281	lethal	10
4282	reminder	10
4283	ronald	10
4284	destroyed	10
4285	emphatically	10
4286	basically	10
4287	elaborating	10
4288	deployed	10
4289	avoided	10
4290	commenting	10
4291	provocative	10
4292	raids	10
4293	animosity	10
4294	negatively	10
4295	syria	10
4296	briefed	10
4297	communication	10
4298	appreciated	10
4299	forge	10
4300	buckle	10
4301	continuously	10
4302	cooperating	10
4303	structural	10
4304	tackling	10
4305	solving	10
4306	tighten	10
4307	buffer	10
4308	explicit	10
4309	razor	10
4310	unilateral	10
4311	eventual	10
4312	lesson	10
4313	vver	10
4314	contributed	10
4315	opted	10
4316	adrian	10
4317	nastase	10
4318	advantages	10
4319	buses	10
4320	tarnishing	10
4321	interestingly	10
4322	realities	10
4323	arrogant	10
4324	solutions	10
4325	stays	10
4326	legally	10
4327	exercising	10
4328	wallstrom	10
4329	ensuring	10
4330	timely	10
4331	industrialised	10
4332	touching	10
4333	parvin	10
4334	assessed	10
4335	equipped	10
4336	faris	10
4337	attract	10
4338	contravenes	10
4339	reelection	10
4340	gertrude	10
4341	mongella	10
4342	tanzanian	10
4343	benjamin	10
4344	warm	10
4345	consistent	10
4346	inalienable	10
4347	arap	10
4348	moi	10
4349	testimony	10
4350	esteem	10
4351	appeals	10
4352	proceeded	10
4353	player	10
4354	verdict	10
4355	francois	10
4356	rivasseau	10
4357	andreas	10
4358	chances	10
4359	candidates	10
4360	shut	10
4361	toughening	10
4362	tourists	10
4363	route	10
4364	chogm	10
4365	conducting	10
4366	characterised	10
4367	invasions	10
4368	looming	10
4369	favors	10
4370	clothing	10
4371	singing	10
4372	celebrate	10
4373	shore	10
4374	stirring	10
4375	agrarian	10
4376	owning	10
4377	stunning	10
4378	imperialism	10
4379	neocolonial	10
4380	installing	10
4381	africans	10
4382	recommending	10
4383	partly	10
4384	boycotted	10
4385	olive	10
4386	consecutive	10
4387	stronghold	10
4388	disenfranchised	10
4389	councils	10
4390	lump	10
4391	sided	10
4392	troika	10
4393	absolutely	10
4394	clearer	10
4395	goff	10
4396	reluctantly	10
4397	defer	10
4398	welshman	10
4399	switzerland	10
4400	restoring	10
4401	accelerate	10
4402	shortage	10
4403	mulling	10
4404	conversations	10
4405	bishop	10
4406	sentiments	10
4407	bam	10
4408	churches	10
4409	breakfast	10
4410	uncomfortable	10
4411	findings	10
4412	matabeleland	10
4413	queues	10
4414	anc	10
4415	undecided	10
4416	construct	10
4417	stone	10
4418	launches	10
4419	listen	10
4420	suggest	10
4421	mar	10
4422	debris	10
4423	meaning	10
4424	challenging	10
4425	pledges	10
4426	assisting	10
4427	mongolian	10
4428	title	10
4429	dealings	10
4430	consulate	10
4431	curtis	10
4432	wilbur	10
4433	yao	10
4434	jet	10
4435	permission	10
4436	jiaxuan	10
4437	residence	10
4438	sudden	10
4439	unexpected	10
4440	medan	10
4441	merdeka	10
4442	selatan	10
4443	prompting	10
4444	showing	10
4445	orthodox	10
4446	stages	10
4447	rongji	10
4448	dailies	10
4449	boontipa	10
4450	nod	10
4451	combine	10
4452	igor	10
4453	ivanov	10
4454	undertake	10
4455	grozny	10
4456	jordanian	10
4457	interviewed	10
4458	producing	10
4459	philosophy	10
4460	removed	10
4461	daughter	10
4462	apparent	10
4463	tool	10
4464	implemented	10
4465	compliance	10
4466	atrocities	10
4467	peres	10
4468	rome	10
4469	beings	10
4470	ousting	10
4471	uprising	10
4472	dictators	10
4473	husayn	10
4474	undoubtedly	10
4475	decisive	10
4476	rethink	10
4477	advancement	10
4478	invite	10
4479	cease	10
4480	ambiguity	10
4481	practicing	10
4482	positioning	10
4483	warnings	10
4484	hezbolah	10
4485	joschka	10
4486	fischer	10
4487	suspending	10
4488	tel	10
4489	aviv	10
4490	prince	10
4491	arrogance	10
4492	politician	10
4493	cellular	10
4494	operators	10
4495	nigam	10
4496	ltd	10
4497	carriers	10
4498	deploy	10
4499	treasury	10
4500	khatib	10
4501	approves	10
4502	affecting	10
4503	rely	10
4504	registered	10
4505	embarrassed	10
4506	democrats	10
4507	bent	10
4508	farce	10
4509	slightest	10
4510	resumed	10
4511	picking	10
4512	inspections	10
4513	intolerable	10
4514	dictator	10
4515	vivid	10
4516	bitch	10
4517	maiden	10
4518	submitted	10
4519	wrath	10
4520	irked	10
4521	highway	10
4522	amendments	10
4523	chairperson	10
4524	anuar	10
4525	mehrun	10
4526	salleh	10
4527	dropped	10
4528	tenure	10
4529	erode	10
4530	ag	10
4531	albar	10
4532	hamdan	10
4533	disappointed	10
4534	oneupmanship	10
4535	moderate	10
4536	bodies	10
4537	demonstrates	10
4538	dictatorship	10
4539	practiced	10
4540	massacre	10
4541	denunciation	10
4542	yasir	10
4543	accords	10
4544	dismantling	10
4545	submission	10
4546	yield	10
4547	convictions	10
4548	deliberately	10
4549	ravaged	10
4550	correct	10
4551	starvation	10
4552	orchestrated	10
4553	compounded	10
4554	sponsored	10
4555	sabotage	10
4556	eppel	10
4557	grain	10
4558	nominally	10
4559	putting	10
4560	cronies	10
4561	elite	10
4562	beneficiaries	10
4563	shackles	10
4564	engineer	10
4565	cautioned	10
4566	depth	10
4567	star	10
4568	montreal	10
4569	consultant	10
4570	testify	10
4571	geopolitical	10
4572	expansionist	10
4573	posed	10
4574	preferring	10
4575	concentrate	10
4576	sri	10
4577	easier	10
4578	stable	10
4579	substantial	10
4580	hotly	10
4581	prejudged	10
4582	procedures	10
4583	confusing	10
4584	truck	10
4585	posted	10
4586	discourage	10
4587	fill	10
4588	disturbed	10
4589	anxiety	10
4590	captors	10
4591	latter	10
4592	chips	10
4593	shaving	10
4594	vanquished	10
4595	caribbean	10
4596	duly	10
4597	eaten	10
4598	blew	10
4599	sensibilities	10
4600	arise	10
4601	paying	10
4602	sin	10
4603	supposedly	10
4604	ironically	10
4605	excluded	10
4606	documentation	10
4607	schedule	10
4608	linking	10
4609	ok	10
4610	preparation	10
4611	targeting	10
4612	foresaw	10
4613	daylight	10
4614	purported	10
4615	belief	10
4616	steal	10
4617	youthful	10
4618	celebrations	10
4619	roads	10
4620	runaway	10
4621	patrick	10
4622	chinamasa	10
4623	invites	10
4624	scorn	10
4625	hypocrisy	10
4626	arising	10
4627	meaningless	10
4628	lorne	10
4629	struggled	10
4630	visible	10
4631	outlined	10
4632	tangible	10
4633	awake	10
4634	extrajudicial	10
4635	undermining	10
4636	biti	10
4637	herald	10
4638	mouthpiece	10
4639	escalated	10
4640	electorates	10
4641	introduced	10
4642	govt	10
4643	constrained	10
4644	judgement	10
4645	aggressively	10
4646	dozen	10
4647	pace	10
4648	restrained	10
4649	directed	10
4650	portraying	10
4651	abusing	10
4652	tapping	10
4653	containing	10
4654	ft	10
4655	floors	10
4656	tin	10
4657	roofs	10
4658	replace	10
4659	muted	10
4660	pat	10
4661	battlefield	10
4662	pows	10
4663	operatives	10
4664	distinct	10
4665	economist	10
4666	sorts	10
4667	rough	10
4668	reaches	10
4669	wildlife	10
4670	brown	10
4671	cell	10
4672	arriving	10
4673	jan.	10
4674	goggles	10
4675	surrounded	10
4676	uproar	10
4677	spot	10
4678	capt.	10
4679	sean	10
4680	pilgrimage	10
4681	journey	10
4682	mecca	10
4683	detects	10
4684	chaplain	10
4685	warden	10
4686	except	10
4687	occasional	10
4688	spitting	10
4689	docile	10
4690	custody	10
4691	row	10
4692	contract	10
4693	underscore	10
4694	clothes	10
4695	fleet	10
4696	inevitable	10
4697	zambia	10
4698	congratulate	10
4699	nullify	10
4700	swept	10
4701	fiercely	10
4702	consequently	10
4703	norwegian	10
4704	mock	10
4705	unveiled	10
4706	imagination	10
4707	mutasa	10
4708	prospect	10
4709	allegation	10
4710	dominated	10
4711	wins	10
4712	groundwork	10
4713	abducted	10
4714	swing	10
4715	districts	10
4716	tasks	10
4717	hyperbole	10
4718	tap	10
4719	tide	10
4720	sensory	10
4721	detaining	10
4722	chorus	10
4723	netherlands	10
4724	reward	10
4725	whenever	10
4726	transported	10
4727	restraints	10
4728	designated	10
4729	essentially	10
4730	airlines	10
4731	los	10
4732	angeles	10
4733	district	10
4734	petition	10
4735	conceal	10
4736	conditional	10
4737	freely	10
4738	predicts	10
4739	winning	10
4740	cracking	10
4741	pillar	10
4742	bright	10
4743	box	10
4744	warn	10
4745	rushinga	10
4746	martha	10
4747	card	10
4748	cooking	10
4749	marched	10
4750	cheered	10
4751	secretly	10
4752	anxiously	10
4753	stretch	10
4754	minute	10
4755	cheating	10
4756	murphy	10
4757	privately	10
4758	faith	10
4759	mile	10
4760	booths	10
4761	waving	10
4762	accreditation	10
4763	abuse	10
4764	smiling	10
4765	x	10
4766	odious	10
4767	section	10
4768	partially	10
4769	enthusiastic	10
4770	airspace	10
4771	pronouncement	10
4772	object	10
4773	persistently	10
4774	investigate	10
4775	unhappy	10
4776	juan	10
4777	insist	10
4778	nearby	10
4779	ideal	10
4780	encouraging	10
4781	goat	10
4782	polo	10
4783	coddled	10
4784	replies	10
4785	editor	10
4786	bulletin	10
4787	overseers	10
4788	curiosity	10
4789	bullshit	10
4790	print	10
4791	dog	10
4792	experienced	10
4793	pr	10
4794	f	10
4795	richest	10
4796	shots	10
4797	precautions	10
4798	sharif	10
4799	euro	10
4800	brutalized	10
4801	sick	10
4802	noise	10
4803	arresting	10
4804	jimmy	10
4805	carter	10
4806	patch	10
4807	outdoor	10
4808	rain	10
4809	ass	10
4810	slight	10
4811	elevation	10
4812	cnn	10
4813	journalist	10
4814	breaks	10
4815	failing	10
4816	lease	10
4817	likewise	10
4818	mid	10
4819	00s	10
4820	diesel	10
4821	tent	10
4822	stakes	10
4823	limbs	10
4824	rep.	10
4825	shampoo	10
4826	sharpshooters	10
4827	fed	10
4828	sir	10
4829	stare	10
4830	pain	10
4831	sitting	10
4832	discussing	10
4833	ap	10
4834	speculating	10
4835	cooler	10
4836	hawks	10
4837	humane	10
4838	bread	10
4839	mp	10
4840	turnouts	10
4841	filled	10
4842	fired	10
4843	luis	10
4844	screens	10
4845	flag	10
4846	surround	10
4847	ms	10
4848	administrator	10
4849	goldin	10
4850	resigned	10
4851	cheaper	10
4852	completing	10
4853	finishing	10
4854	violates	10
4855	webb	10
4856	stuff	10
4857	disapproves	10
4858	disapprove	10
4859	expanded	10
4860	jeopardy	10
4861	colonies	10
4862	joining	10
4863	troubled	10
4864	collapsing	10
4865	compensation	10
4866	ran	10
4867	overwhelming	10
4868	lashed	10
4869	desperation	10
4870	compare	10
4871	quietly	10
4872	tenth	10
4873	sellari	10
4874	performed	10
4875	segment	10
4876	ton	10
4877	bottom	10
4878	mobile	10
4879	software	10
4880	delivering	10
4881	hinted	10
4882	seconds	10
4883	varied	10
4884	widely	10
4885	generally	10
4886	chaotic	10
4887	oversights	10
4888	kenya	10
4889	insecurity	10
4890	seething	10
4891	exemplary	10
4892	lining	10
4893	bloc	10
4894	locked	10
4895	verbal	10
4896	categorically	10
4897	refrain	10
4898	eagerly	10
4899	nowhere	10
4900	downtown	10
4901	tense	10
4902	plight	10
4903	harsh	10
4904	sleeping	10
4905	assurances	10
4906	differently	10
4907	hearty	10
4908	thumbs	10
4909	corner	10
4910	harris	10
4911	adler	10
4912	le	10
4913	standard	10
4914	lacking	10
4915	proven	10
4916	proves	10
4917	usd	10
4918	expecting	10
4919	underscored	10
4920	domestically	10
4921	committing	10
4922	normalcy	10
4923	customs	10
4924	taxes	10
4925	golan	10
4926	factories	10
4927	gains	10
4928	deliberations	10
4929	contracting	10
4930	enmm	10
4931	hygienic	10
4932	artificial	10
4933	ecological	10
4934	mankind	10
4935	surface	10
4936	liquidation	10
4937	opposing	10
4938	instruction	10
4939	detrimental	10
4940	stronger	10
4941	blocks	10
4942	concentration	10
4943	warmer	10
4944	strategies	10
4945	offensive	10
4946	responsibilities	10
4947	obligated	10
4948	text	10
4949	curbing	10
4950	demonstration	10
4951	heightened	10
4952	kiko	10
4953	e-mail	10
4954	separate	10
4955	proportion	10
4956	divided	10
4957	entities	10
4958	calculate	10
4959	emitting	10
4960	embarrassing	10
4961	predicting	10
4962	marker	10
4963	defeating	10
4964	cool	10
4965	spreading	10
4966	hubert	10
4967	vedrine	10
4968	simplistic	10
4969	unpopular	10
4970	tarnish	10
4971	policeman	10
4972	remembered	10
4973	deepening	10
4974	dominant	10
4975	original	10
4976	structures	10
4977	falls	10
4978	weakness	10
4979	hardly	10
4980	comparison	10
4981	intergovernmental	10
4982	avert	10
4983	d	10
4984	shift	10
4985	hastened	10
4986	audacious	10
4987	slowing	10
4988	reproached	10
4989	procedure	10
4990	studies	10
4991	unjust	10
4992	opting	10
4993	sustaining	10
4994	suddenly	10
4995	sufficient	10
4996	beneficial	10
4997	covering	10
4998	passage	10
4999	providing	10
5000	constraint	10
5001	appear	10
5002	upper	10
5003	author	10
5004	sagdeyev	10
5005	fertile	10
5006	fields	10
5007	comfort	10
5008	blocking	10
5009	captivated	10
5010	kapitsa	10
5011	degrees	10
5012	ice	10
5013	summed	10
5014	aspect	10
5015	permitted	10
5016	brain	10
5017	clarifying	10
5018	atmospheric	10
